target_id	spi_AIV_tpm	spi_BM_tpm	spi_LBH_tpm	spi_LG_tpm	spi_RBH_tpm	spi_RG_tpm	spi_ROL_tpm	spi_RWB_tpm	spi_S_tpm	sp_ORM_tpm	sp_TMS_tpm
mrna-8709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13584000000000002	0.0
transcript-21001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-21000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-20999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-20998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-20997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-8708	0.9639690000000001	0.0	0.0	4.99401	0.0	2.1299200000000003	0.0	0.959192	1.2682799999999999	0.248126	1.7446599999999999
mrna-8707	2.49205	0.839935	3.1036799999999998	1.53965	0.53118	1.7701099999999999	0.309799	0.0	0.205217	2.0209799999999998	1.48767
mrna-8706	6.73538	4.54453	4.59119	5.47811	5.10986	4.38561	5.46421	7.7666699999999995	2.9538599999999997	4.50154	5.33831
transcript-20996	0.706019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333948	0.54647
mrna-8705	14.9258	60.9145	26.0585	22.9823	32.9709	17.4935	5.21705	0.0	35.4382	6.31281	1.9018599999999999
transcript-20995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-22827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-9648	2.5209200000000003	1.81456	1.19402	3.20003	1.60608	1.69818	0.940306	2.80932	1.05836	1.4373799999999999	1.9305700000000001
mrna-9649	9.5433	4.20972	11.4362	7.7802	8.60715	8.52015	0.887624	3.4785699999999995	5.169230000000001	14.3727	7.323689999999999
mrna-9650	1.72901	0.0	0.374276	0.979008	0.860502	0.786688	0.284666	0.049235400000000006	0.0	0.47948199999999996	1.39386
mrna-9651	4.68427	1.9439400000000002	3.50748	5.79137	3.0806400000000003	4.94142	4.873	7.48643	5.60417	3.30263	4.2523599999999995
transcript-22828	0.0871475	0.290392	0.0	0.0409746	0.0	0.0	0.0	0.0	0.08675269999999999	0.0	0.0
transcript-22829	0.0	0.0	0.0	0.0	0.169522	0.0	0.443878	0.0	0.341447	0.0	0.721735
transcript-22830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-9652	0.0350919	0.0	0.0	0.0	0.0	0.223426	0.0	0.0	0.0	0.0	0.0775944
transcript-22831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-22832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-22833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-22834	4.57332	1.1093	3.4558400000000002	1.84674	2.1841	3.9932800000000004	1.47214	2.5878200000000002	2.45721	2.07058	2.94497
transcript-22835	0.0	0.0	0.0	0.0	0.0	0.0535614	0.492867	0.0	0.0	0.0754188	0.0
transcript-22836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-22837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-22838	0.17666600000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-22839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-22840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-22841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-22842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-22843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-22844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-22845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-9653	2.57844	0.0	0.0	1.0449899999999999	0.0	5.64457	0.0	0.0	0.0	6.13361	9.7006
mrna-9654	11.6989	0.752894	0.720059	14.1846	0.21235199999999999	18.5053	0.0	0.0	2.09117	4.11969	14.232999999999999
mrna-9655	11.5617	3.38251	21.8845	11.7633	7.06117	13.8369	3.06819	6.83718	12.45	5.208880000000001	6.9793199999999995
mrna-9656	6.64041	0.0	0.0	0.0	0.0	0.0	0.0	0.8816790000000001	0.865189	0.0	11.4057
transcript-22846	5.65972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-9657	10.195	9.86467	11.6487	7.3277399999999995	9.31184	10.3066	21.7652	16.7384	5.715319999999999	3.5685	3.08367
transcript-22847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-22848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-22849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-22850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-22851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-22852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-22853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-13468	11.5321	3.1111400000000002	17.4616	14.3304	12.7423	13.2122	9.00403	6.56722	15.9604	14.2497	10.6995
mrna-13469	0.181075	0.0	0.0	0.0	0.0	0.6781550000000001	49.8851	37.0399	0.0	0.683339	1.30197
transcript-32632	0.0	0.0	0.0	0.0	0.0	0.0	4.445869999999999	0.0	0.0	0.0	0.0
transcript-32633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32636	0.0	6.69108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-13471	0.171347	2.34448	0.0	4.27526	0.0	1.00035	0.467243	0.0	7.285889999999999	2.23847	2.46512
mrna-13472	3.00325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-13473	0.553085	2.71806	0.0	0.0	0.0	2.76435	0.0	0.0	4.87685	1.53539	0.612853
mrna-13474	0.575965	1.55362	0.0	0.0	0.0	2.82253	0.0	0.0	0.0	0.0	0.0
mrna-13475	1651.44	1361.39	3084.55	2946.94	3528.34	2300.9	3543.77	4046.5	1625.52	2926.43	1706.12
mrna-13476	7.493580000000001	3.47387	9.76988	14.5959	9.177019999999999	14.3055	12.5035	14.8546	15.1557	7.04177	10.4757
mrna-13477	3.02168	2.22581	8.676810000000001	2.38548	4.47529	1.7889099999999998	2.58823	1.13584	5.4507699999999994	1.8669799999999999	2.5891
mrna-13478	1.98154	0.452542	1.05282	0.0	3.90686	2.2707200000000003	0.834383	1.26794	0.99979	4.24531	3.21633
mrna-13479	0.0	0.74632	0.0	0.0	0.0	2.67187	0.0	0.0	0.0	0.0	0.0
mrna-13480	0.159074	0.0	2.0030099999999997	1.8995099999999998	0.0	7.2553399999999995	0.0	0.0	0.0	0.0	0.0
transcript-32638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32639	0.0	0.0	0.0	0.0	0.0	3.74611	0.0	0.0	0.0	0.0	0.0
transcript-32640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-13481	0.9146340000000001	3.4749	12.2057	22.0189	10.1289	27.9805	3.09196	1.41644	19.8844	1.3558700000000001	2.53911
transcript-32643	0.272549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-13482	3.39489	0.27922600000000003	10.2422	0.9569709999999999	3.12509	3.55525	5.00108	4.49067	4.92896	2.70705	2.82513
transcript-32644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0382034
mrna-13483	29.1949	10.3011	40.0567	68.8023	23.2656	80.1819	11.2836	12.9785	33.9971	14.8517	33.2286
mrna-13484	111.10799999999999	17.2725	179.429	239.313	84.6291	283.246	26.7572	26.1473	134.27100000000002	72.7636	140.64700000000002
transcript-40601	403.853	186.40900000000002	360.777	480.35	349.537	421.972	213.763	238.263	420.506	267.177	273.628
transcript-40600	1.8550900000000001	1.0176	1.49686	0.0	1.43929	1.31159	0.689627	0.924982	1.01726	0.220985	2.63109
transcript-40599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-40598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-40597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-40596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-40595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-40594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-40593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-40592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-40591	10.5327	2.22769	1.59269	13.1399	6.3182599999999995	9.06903	11.8397	11.1256	12.9603	2.5354200000000002	10.7248
transcript-40590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-16427	8.14166	0.0	0.0	0.0	0.0	1.54179	0.0	0.0	18.9445	14.7929	1.7841599999999997
mrna-16426	2.43127	0.0	7.23763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6982099999999996
transcript-40589	0.22753800000000002	0.0	0.0	0.0	0.0	0.21138	0.0	0.0	0.0	0.0	0.0
mrna-16425	12.3094	3.4953	7.76519	8.63903	6.31544	7.030760000000001	15.7009	12.1337	7.01537	6.91803	7.83608
mrna-16424	43.7847	32.8561	33.4469	43.318999999999996	77.161	48.3794	97.9388	56.3319	29.9715	91.8011	42.7456
mrna-16423	40.4765	15.1822	20.6144	25.5663	26.26	27.8077	24.680999999999997	20.2029	45.302	26.1434	29.3693
mrna-16422	7.36344	2.34737	6.77159	14.7008	9.0235	7.00657	9.23881	9.97642	1.9185599999999998	5.27458	3.8807
transcript-40588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-16421	25.9307	8.685310000000001	23.026	30.0209	16.6901	31.2434	36.7307	53.2853	16.1941	13.9038	22.6054
mrna-16420	75.6155	24.0784	67.721	90.7971	64.6431	88.1708	103.319	142.266	82.2205	42.6295	70.8425
transcript-40587	0.0433931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23988299999999999
mrna-16419	9.5052	1.78036	32.5127	3.32626	34.7106	1.21193	0.0	0.0	0.0	1.30178	14.8491
transcript-40586	15.6868	4.20668	16.5381	10.745999999999999	3.81829	9.13117	19.9943	10.6313	32.7443	16.2779	18.0265
transcript-40585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-40584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32491	0.0	0.0	0.0	0.0	0.0	0.138479	0.0	0.20652800000000002	0.0	0.0	0.0
transcript-32492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32500	0.0	0.0	0.358741	6.561539999999999	1.45621	1.75305	0.0	0.9340930000000001	0.617521	0.0	0.0
transcript-32501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-13407	11.3363	1.8543599999999998	6.88242	21.0934	3.9883699999999997	11.5287	1.3242	2.41415	2.2959400000000003	8.73799	7.85906
mrna-13408	2.4818	1.4707	1.11077	5.89078	0.6473270000000001	3.4377199999999997	0.0	0.747235	0.953033	2.20454	2.20891
mrna-13409	12.9366	23.3393	42.8544	16.6903	57.9266	28.7693	37.5646	27.3487	30.7057	14.798	10.0889
mrna-13410	2.77981	1.05234	0.0	2.84655	2.40733	0.506558	0.0	0.0	2.87926	1.73813	0.586012
transcript-32512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-13411	66.6367	63.2486	86.6308	114.28200000000001	63.5056	112.194	132.046	191.709	70.405	41.5559	51.1759
mrna-13412	684.826	274.303	1367.16	1058.63	1070.87	1131.13	876.7239999999999	702.877	887.832	390.827	713.698
mrna-13413	17.767	7.48032	17.0752	4.73761	9.24007	9.7671	9.22662	14.5225	18.5607	12.0824	7.52045
transcript-32513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-13414	14.8646	4.9149199999999995	14.9832	23.8399	11.8416	21.4557	14.7698	20.2607	15.0212	9.124130000000001	7.0136199999999995
transcript-32514	0.0	0.0	0.0	0.620995	0.255119	0.174689	0.506166	1.27071	0.0	0.0	0.0
mrna-13415	34.8997	13.6979	17.6357	19.2184	13.2051	18.6118	9.37228	16.2922	20.4352	42.9587	13.5419
mrna-13416	2.77898	0.0	0.0	0.0	0.0	0.45380200000000004	0.0	0.0	0.0	0.846923	1.29987
mrna-13417	2.23799	0.0	0.0	0.0	0.0	2.2506	0.0	0.0	0.0	0.6857979999999999	2.89283
mrna-13418	1.26712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33276	2.2794
mrna-13419	1.1985	0.0	0.0	1.53539	0.07058760000000001	0.195932	0.0	0.0	0.0	0.867027	2.65046
mrna-13420	3.29569	0.0	0.0	4.20215	0.0	0.0	0.0	0.0	0.0	1.53529	0.202595
mrna-13421	5.3356	0.0	0.0	0.0	18.203	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32519	25.8376	0.0	14.7862	16.7514	10.5735	8.62529	0.0	17.395	6.5346	14.5412	11.5606
mrna-13422	169.465	112.874	528.36	576.019	422.415	535.177	122.29700000000001	163.586	445.599	173.489	135.829
transcript-32520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32521	0.0	0.0	0.0	0.0816335	0.0	0.0	2.86939	0.0	0.0	0.0	0.0
transcript-32522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-32525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-12200	8.92389	5.95068	32.6606	9.45444	28.576	13.2267	0.0	0.369688	65.1603	3.03852	3.8369999999999997
transcript-29115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29114	2.40523	1.69081	2.99914	3.9957	3.23579	6.38157	0.0	0.0	13.3234	2.33106	2.1968799999999997
transcript-29113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-12199	4.73859	0.8922379999999999	0.27722199999999997	11.3201	0.0	10.4926	11.9465	10.8096	4.81454	5.87205	3.20975
transcript-29112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-12198	10.4741	1.83811	4.37165	10.7875	3.5110300000000003	7.80996	8.08107	16.7987	8.48875	7.53798	8.71923
transcript-29111	0.0	0.18393800000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-12197	2.55255	0.0	0.42056800000000005	4.31901	0.0	3.85408	0.0	0.0	0.0	0.0	3.4763800000000002
mrna-12196	7.5656	4.11941	9.55194	13.577	0.0	0.948779	0.0	0.0	0.0	14.8286	10.4739
mrna-12195	4.26835	0.727228	1.50001	6.90343	5.38952	3.99712	0.0	0.0	4.63543	3.0607900000000003	2.2143
mrna-12194	15.1199	4.67933	16.5942	22.1682	6.61159	16.6318	5.29988	8.088610000000001	13.3573	9.01184	12.7987
mrna-12193	5.03008	0.0	3.4746	4.52935	0.758138	5.28664	1.2269700000000001	1.38679	2.09193	2.5698	5.3276900000000005
mrna-12192	26.1226	34.0535	40.6114	27.8011	62.553999999999995	32.7048	81.3694	66.8882	22.7842	21.5222	14.6068
transcript-29108	21.8067	5.55775	38.0641	67.819	32.0972	17.5291	21.275	41.4083	28.4064	15.1183	19.9052
mrna-12191	27.0969	9.33783	20.8377	18.1558	25.7972	18.3088	16.6202	9.051210000000001	25.5074	33.2178	23.267
mrna-12190	45.6969	12.1281	38.4576	33.6715	37.3223	43.148999999999994	9.67661	21.1292	28.5469	33.4325	23.5603
transcript-29107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29106	0.0	0.0	3.13897	0.0	0.0	0.0	0.0	0.0	0.23692800000000003	0.0	2.04359
transcript-29105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29103	0.146538	0.0	0.509008	0.0	0.0974526	0.0	0.129132	0.0667812	0.0	0.0	0.108332
mrna-12189	1.55785	0.0	0.0	2.70092	0.0	1.34841	2.59616	9.25887	0.0	2.42265	0.574642
transcript-29102	3.51444	1.4809	6.74781	9.77983	2.87404	5.90792	38.6695	18.3302	55.3873	1.66872	3.55787
transcript-29101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9659610000000001	0.0	0.0	0.0
transcript-29099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29096	0.0	0.0	0.0	0.0	3.51252	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-12188	25.6029	6.74367	61.2153	30.6568	51.2706	24.9159	12.3851	12.2952	31.0893	12.3862	14.8485
mrna-12187	4.65384	0.59034	1.70625	0.0	0.0	1.26635	1.42051	2.5171900000000003	1.00234	1.0188700000000002	2.88378
mrna-12186	0.5249020000000001	0.0	0.0	0.0	0.0	0.0	0.17321199999999998	0.0	0.811865	0.0	3.4820800000000003
mrna-12185	0.950342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.98075
mrna-12184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56833
mrna-12183	0.307936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72549
mrna-12182	0.580512	0.268813	2.97037	12.1542	1.39201	21.8529	0.307725	0.0	2.27642	1.2104	1.34792
transcript-29094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-12181	0.588571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.208697	1.54564
mrna-12180	1.04754	0.0	0.0	0.0	0.0	0.52035	0.0	0.0	0.0	4.78518	4.63434
mrna-12179	0.275219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.914747
mrna-12178	1.10306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1151	1.89862
mrna-12177	1.10297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0911799999999998
mrna-12176	3.52164	0.416745	0.0	0.0	0.0	1.42295	0.0	0.0	0.0	0.0	2.28573
mrna-12175	4.85415	0.117932	0.0	0.0	0.0	1.4092	0.0	0.0	0.0	0.8603430000000001	2.59997
mrna-12174	227.217	502.213	441.105	354.102	417.13	315.944	425.793	353.344	306.848	247.203	169.773
mrna-12173	25.8163	37.719	34.8914	54.4128	35.1836	39.3622	62.132	43.8414	27.169	27.5609	17.9428
transcript-29089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-12171	0.0	0.0	0.00517329	157.69799999999998	0.0	609.995	0.0	0.0	0.0	0.0	0.0498821
mrna-12172	0.0319256	0.0	0.00549066	26.006999999999998	0.0	103.962	0.0	0.05815	0.0	0.0	0.0
mrna-12170	0.0	0.0	0.0	214.352	0.0	814.507	0.0	0.0	0.0	0.0	0.0
mrna-12169	0.0604245	0.0	0.0	47.7624	0.0	181.743	0.0	0.0	0.0	0.0	0.0890622
mrna-12168	1.3983	0.31562399999999996	2.10452	7.88944	2.86373	7.4413100000000005	0.48729700000000004	0.0	0.517534	0.270615	1.11109
transcript-29088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-12167	0.55298	13.0527	28.1462	16.6343	0.0	4.3741	0.0	0.0	0.0	0.0	0.0
mrna-12166	5.20705	1.74285	2.4731099999999997	6.67064	2.56228	4.208080000000001	2.81659	8.40047	3.25277	2.18126	4.50402
mrna-12165	39.3814	12.2055	36.9866	57.7452	32.3046	61.5268	47.4882	55.8071	53.5477	25.2561	28.4668
transcript-29087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mrna-12164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
transcript-29080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
